UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,BOOK,2020,10,34,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2020,11,345,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2020,11,150,Normal People: A Novel (unabridged) (Unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Physical,Horizon,BOOK,2020,11,32,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Physical,Horizon,BOOK,2020,12,24,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,EBOOK,2020,12,370,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Digital,OverDrive,AUDIOBOOK,2020,12,137,Normal People: A Novel (unabridged) (Unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,AUDIOBOOK,2021,1,162,Normal People: A Novel (unabridged) (Unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,1,380,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,1,30,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,2,135,Normal People: A Novel (unabridged) (Unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,2,286,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,2,23,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,3,159,Normal People: A Novel (unabridged) (Unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,3,242,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
Physical,Horizon,BOOK,2021,3,28,Normal people : a novel / Sally Rooney.,,"Rooney, Sally","First loves Fiction, Social classes Fiction, Man woman relationships Fiction, College students Fiction, Dublin Ireland Fiction, Bildungsromans","Hogarth,",[2019]
Digital,OverDrive,AUDIOBOOK,2021,4,83,Normal People: A Novel (unabridged),,Sally Rooney,"Fiction, Literature",Books on Tape,2019
Digital,OverDrive,EBOOK,2021,4,161,Normal People: A Novel,,Sally Rooney,"Fiction, Literature","Random House, Inc.",2019
